Accession ID	Collection date	Submission date	Location
EPI_ISL_13082019	2021-05-11	2022-06-02	South America / Brazil / Minas Gerais / Uberlandia
EPI_ISL_13082014	2021-03-05	2022-06-02	South America / Brazil / Minas Gerais / Uberlandia
EPI_ISL_13082016	2021-04-16	2022-06-02	South America / Brazil / Minas Gerais / Monte Alegre De Minas
EPI_ISL_13082015	2021-03-07	2022-06-02	South America / Brazil / Minas Gerais / Uberlandia
EPI_ISL_14005365	2021-03-30	2022-07-23	South America / Brazil / Bahia / Irece
EPI_ISL_14005377	2021-03-24	2022-07-23	South America / Brazil / Bahia / Irece
EPI_ISL_14005392	2021-03-19	2022-07-23	South America / Brazil / Bahia / Irece
EPI_ISL_14702164	2021-08-31	2022-08-29	South America / Brazil / Espirito Santo / Linhares
EPI_ISL_13114102	2021-09-01	2022-06-06	South America / Brazil / Rondonia / Cacoal
EPI_ISL_13131382	2021-09-01	2022-06-06	South America / Brazil / Ceara / Pires Ferreira
EPI_ISL_13131376	2021-08-18	2022-06-06	South America / Brazil / Ceara / Quixada
EPI_ISL_13131375	2021-08-04	2022-06-06	South America / Brazil / Ceara / Taua
EPI_ISL_13131373	2021-08-02	2022-06-06	South America / Brazil / Ceara / Oros
EPI_ISL_13131372	2021-09-17	2022-06-06	South America / Brazil / Ceara / Fortaleza
EPI_ISL_13131371	2021-09-01	2022-06-06	South America / Brazil / Ceara / Pires Ferreira
EPI_ISL_13131370	2021-08-15	2022-06-06	South America / Brazil / Ceara / Lavras da Mangabeira
EPI_ISL_13131364	2021-08-02	2022-06-06	South America / Brazil / Ceara / Cascavel
EPI_ISL_13131369	2021-09-07	2022-06-06	South America / Brazil / Ceara / Sobral
EPI_ISL_13131367	2021-08-09	2022-06-06	South America / Brazil / Ceara / Quixada
EPI_ISL_13131366	2021-08-04	2022-06-06	South America / Brazil / Ceara / Boa viagem
EPI_ISL_13131339	2021-08-16	2022-06-06	South America / Brazil / Rondonia / Porto Velho
EPI_ISL_13131338	2021-08-16	2022-06-06	South America / Brazil / Rondonia / Porto Velho
EPI_ISL_13131337	2021-08-16	2022-06-06	South America / Brazil / Rondonia / Porto Velho
EPI_ISL_13131332	2021-08-18	2022-06-06	South America / Brazil / Rondonia / Ariquemes
EPI_ISL_13131331	2021-08-18	2022-06-06	South America / Brazil / Rondonia / Vilhena
EPI_ISL_13131330	2021-05-27	2022-06-06	South America / Brazil / Mato Grosso / Barra do Bugres
EPI_ISL_13131336	2021-08-06	2022-06-06	South America / Brazil / Rondonia / Campo Grande
EPI_ISL_13131334	2021-08-23	2022-06-06	South America / Brazil / Rondonia / Porto Velho
EPI_ISL_13131328	2021-07-06	2022-06-06	South America / Brazil / Mato Grosso / Cuiaba
EPI_ISL_13131326	2021-07-06	2022-06-06	South America / Brazil / Mato Grosso / Cuiaba
EPI_ISL_13131321	2021-07-07	2022-06-06	South America / Brazil / Mato Grosso / Varzea Grande
EPI_ISL_13131320	2021-07-05	2022-06-06	South America / Brazil / Mato Grosso / Cuiaba
EPI_ISL_13131325	2021-07-05	2022-06-06	South America / Brazil / Mato Grosso / Cuiaba
EPI_ISL_13131324	2021-07-05	2022-06-06	South America / Brazil / Mato Grosso / Cuiaba
EPI_ISL_13131323	2021-07-03	2022-06-06	South America / Brazil / Mato Grosso / Cuiaba
EPI_ISL_13131322	2021-07-05	2022-06-06	South America / Brazil / Mato Grosso / Cuiaba
EPI_ISL_13131361	2021-09-09	2022-06-06	South America / Brazil / Ceara / Sobral
EPI_ISL_13131360	2021-08-16	2022-06-06	South America / Brazil / Ceara / Ibaretama
EPI_ISL_13131342	2021-08-13	2022-06-06	South America / Brazil / Rondonia / Vale do Anari
EPI_ISL_13131341	2021-08-12	2022-06-06	South America / Brazil / Rondonia / Vale do Anari
EPI_ISL_13131340	2021-08-14	2022-06-06	South America / Brazil / Rondonia / Rolim de Moura
EPI_ISL_13131347	2021-08-13	2022-06-06	South America / Brazil / Rondonia / Ji-Parana
EPI_ISL_13131346	2021-08-16	2022-06-06	South America / Brazil / Rondonia / Jaru
EPI_ISL_13131345	2021-08-12	2022-06-06	South America / Brazil / Rondonia / Ji-Parana
EPI_ISL_14800205	2021-03-13	2022-09-02	South America / Brazil / Ceara
EPI_ISL_14800206	2021-03-13	2022-09-02	South America / Brazil / Ceara
EPI_ISL_14800207	2021-03-13	2022-09-02	South America / Brazil / Ceara
EPI_ISL_14800209	2021-03-14	2022-09-02	South America / Brazil / Rio de Janeiro
EPI_ISL_14800400	2021-09-30	2022-09-02	South America / Brazil / Sao Paulo
EPI_ISL_14800211	2021-03-14	2022-09-02	South America / Brazil / Minas Gerais
EPI_ISL_14800212	2021-03-15	2022-09-02	South America / Brazil / Pernambuco
EPI_ISL_14801092	2021-08-05	2022-09-02	South America / Brazil / Sao Paulo
EPI_ISL_14801093	2021-08-05	2022-09-02	South America / Brazil / Sao Paulo
EPI_ISL_14801081	2021-08-04	2022-09-02	South America / Brazil / Sao Paulo
EPI_ISL_14801080	2021-08-04	2022-09-02	South America / Brazil / Sao Paulo
EPI_ISL_14801079	2021-08-04	2022-09-02	South America / Brazil / Sao Paulo
EPI_ISL_14801069	2021-08-02	2022-09-02	South America / Brazil / Sao Paulo
EPI_ISL_14801063	2021-08-01	2022-09-02	South America / Brazil / Sao Paulo
EPI_ISL_14801062	2021-08-01	2022-09-02	South America / Brazil / Sao Paulo
EPI_ISL_14801056	2021-07-31	2022-09-02	South America / Brazil / Pernambuco
EPI_ISL_14801055	2021-07-31	2022-09-02	South America / Brazil / Pernambuco
EPI_ISL_14801058	2021-07-31	2022-09-02	South America / Brazil / Pernambuco
EPI_ISL_14801057	2021-07-31	2022-09-02	South America / Brazil / Pernambuco
EPI_ISL_14801050	2021-07-30	2022-09-02	South America / Brazil / Pernambuco
EPI_ISL_14801053	2021-07-31	2022-09-02	South America / Brazil / Sao Paulo
EPI_ISL_14801047	2021-07-30	2022-09-02	South America / Brazil / Pernambuco
EPI_ISL_14801046	2021-07-30	2022-09-02	South America / Brazil / Pernambuco
EPI_ISL_14801049	2021-07-30	2022-09-02	South America / Brazil / Pernambuco
EPI_ISL_14801041	2021-07-29	2022-09-02	South America / Brazil / Pernambuco
EPI_ISL_14801040	2021-07-29	2022-09-02	South America / Brazil / Pernambuco
EPI_ISL_14801042	2021-07-29	2022-09-02	South America / Brazil / Pernambuco
EPI_ISL_14801034	2021-07-28	2022-09-02	South America / Brazil / Rio de Janeiro
EPI_ISL_14801036	2021-07-29	2022-09-02	South America / Brazil / Sao Paulo
EPI_ISL_14801035	2021-07-29	2022-09-02	South America / Brazil / Sao Paulo
EPI_ISL_14801037	2021-07-29	2022-09-02	South America / Brazil / Sao Paulo
EPI_ISL_14801030	2021-07-28	2022-09-02	South America / Brazil / Pernambuco
EPI_ISL_14801032	2021-07-28	2022-09-02	South America / Brazil / Pernambuco
EPI_ISL_14801031	2021-07-28	2022-09-02	South America / Brazil / Pernambuco
EPI_ISL_14801019	2021-07-26	2022-09-02	South America / Brazil / Sao Paulo
EPI_ISL_14801023	2021-07-27	2022-09-02	South America / Brazil / Sao Paulo
EPI_ISL_14801022	2021-07-27	2022-09-02	South America / Brazil / Sao Paulo
EPI_ISL_14801025	2021-07-27	2022-09-02	South America / Brazil / Pernambuco
EPI_ISL_14801024	2021-07-27	2022-09-02	South America / Brazil / Pernambuco
EPI_ISL_14801029	2021-07-28	2022-09-02	South America / Brazil / Sao Paulo
EPI_ISL_14801028	2021-07-28	2022-09-02	South America / Brazil / Sao Paulo
EPI_ISL_14801021	2021-07-27	2022-09-02	South America / Brazil / Sao Paulo
EPI_ISL_14801009	2021-07-25	2022-09-02	South America / Brazil / Sao Paulo
EPI_ISL_14801012	2021-07-25	2022-09-02	South America / Brazil / Sao Paulo
EPI_ISL_14801011	2021-07-25	2022-09-02	South America / Brazil / Sao Paulo
EPI_ISL_14801013	2021-07-25	2022-09-02	South America / Brazil / Rio de Janeiro
EPI_ISL_14801017	2021-07-26	2022-09-02	South America / Brazil / Sao Paulo
EPI_ISL_14801010	2021-07-25	2022-09-02	South America / Brazil / Sao Paulo
EPI_ISL_14801001	2021-07-24	2022-09-02	South America / Brazil / Sao Paulo
EPI_ISL_14801003	2021-07-24	2022-09-02	South America / Brazil / Sao Paulo
EPI_ISL_14801002	2021-07-24	2022-09-02	South America / Brazil / Sao Paulo
EPI_ISL_14801005	2021-07-24	2022-09-02	South America / Brazil / Rio de Janeiro
EPI_ISL_14801007	2021-07-24	2022-09-02	South America / Brazil / Rio de Janeiro
EPI_ISL_14801109	2021-08-07	2022-09-02	South America / Brazil / Sao Paulo
EPI_ISL_14801115	2021-08-08	2022-09-02	South America / Brazil / Sao Paulo
EPI_ISL_14800645	2021-06-13	2022-09-02	South America / Brazil / Amazonas
EPI_ISL_14800637	2020-12-31	2022-09-02	South America / Brazil / Amazonas
EPI_ISL_14800638	2020-12-30	2022-09-02	South America / Brazil / Amazonas
EPI_ISL_14800639	2021-04-15	2022-09-02	South America / Brazil / Ceara
EPI_ISL_14800640	2021-04-15	2022-09-02	South America / Brazil / Pernambuco
EPI_ISL_14800641	2021-04-22	2022-09-02	South America / Brazil / Ceara
EPI_ISL_14800642	2021-06-18	2022-09-02	South America / Brazil / Amazonas
EPI_ISL_14800643	2021-06-18	2022-09-02	South America / Brazil / Amazonas
EPI_ISL_14800644	2021-06-19	2022-09-02	South America / Brazil / Amazonas
EPI_ISL_14801191	2021-08-13	2022-09-02	South America / Brazil / Pernambuco
EPI_ISL_14801192	2021-08-13	2022-09-02	South America / Brazil / Pernambuco
EPI_ISL_14801177	2021-08-12	2022-09-02	South America / Brazil / Pernambuco
EPI_ISL_14801176	2021-08-12	2022-09-02	South America / Brazil / Pernambuco
EPI_ISL_14801171	2021-08-11	2022-09-02	South America / Brazil / Rio de Janeiro
EPI_ISL_14801173	2021-08-12	2022-09-02	South America / Brazil / Sao Paulo
EPI_ISL_14801174	2021-08-12	2022-09-02	South America / Brazil / Sao Paulo
EPI_ISL_14801151	2021-08-11	2022-09-02	South America / Brazil / Pernambuco
EPI_ISL_14801150	2021-08-11	2022-09-02	South America / Brazil / Pernambuco
EPI_ISL_14801146	2021-08-10	2022-09-02	South America / Brazil / Ceara
EPI_ISL_14801149	2021-08-11	2022-09-02	South America / Brazil / Pernambuco
EPI_ISL_14801140	2021-08-10	2022-09-02	South America / Brazil / Pernambuco
EPI_ISL_14801134	2021-08-10	2022-09-02	South America / Brazil / Sao Paulo
EPI_ISL_14801137	2021-08-10	2022-09-02	South America / Brazil / Pernambuco
EPI_ISL_14801136	2021-08-10	2022-09-02	South America / Brazil / Sao Paulo
EPI_ISL_14801139	2021-08-10	2022-09-02	South America / Brazil / Pernambuco
EPI_ISL_14801138	2021-08-10	2022-09-02	South America / Brazil / Pernambuco
EPI_ISL_14801118	2021-08-08	2022-09-02	South America / Brazil / Sao Paulo
EPI_ISL_14801229	2021-08-18	2022-09-02	South America / Brazil / Pernambuco
EPI_ISL_14801233	2021-08-18	2022-09-02	South America / Brazil / Sao Paulo
EPI_ISL_14801230	2021-08-18	2022-09-02	South America / Brazil / Pernambuco
EPI_ISL_14801217	2021-08-16	2022-09-02	South America / Brazil / Pernambuco
EPI_ISL_14801220	2021-08-17	2022-09-02	South America / Brazil / Sao Paulo
EPI_ISL_14801210	2021-08-15	2022-09-02	South America / Brazil / Sao Paulo
EPI_ISL_14801201	2021-08-14	2022-09-02	South America / Brazil / Pernambuco
EPI_ISL_14801200	2021-08-14	2022-09-02	South America / Brazil / Pernambuco
EPI_ISL_14801254	2021-08-20	2022-09-02	South America / Brazil / Sao Paulo
EPI_ISL_14801250	2021-08-20	2022-09-02	South America / Brazil / Pernambuco
EPI_ISL_14801252	2021-08-20	2022-09-02	South America / Brazil / Pernambuco
EPI_ISL_14801248	2021-08-20	2022-09-02	South America / Brazil / Pernambuco
EPI_ISL_14801319	2021-08-27	2022-09-02	South America / Brazil / Pernambuco
EPI_ISL_14801320	2021-08-27	2022-09-02	South America / Brazil / Sao Paulo
EPI_ISL_14801324	2021-08-27	2022-09-02	South America / Brazil / Sao Paulo
EPI_ISL_14801306	2021-08-26	2022-09-02	South America / Brazil / Pernambuco
EPI_ISL_14801303	2021-08-26	2022-09-02	South America / Brazil / Pernambuco
EPI_ISL_14800899	2021-06-12	2022-09-02	South America / Brazil / Pernambuco
EPI_ISL_14800887	2021-06-08	2022-09-02	South America / Brazil / Parana
EPI_ISL_14800888	2021-06-08	2022-09-02	South America / Brazil / Parana
EPI_ISL_14800889	2021-06-08	2022-09-02	South America / Brazil / Parana
EPI_ISL_14800890	2021-06-08	2022-09-02	South America / Brazil / Parana
EPI_ISL_14800891	2021-06-09	2022-09-02	South America / Brazil / Pernambuco
EPI_ISL_14800892	2021-06-09	2022-09-02	South America / Brazil / Parana
EPI_ISL_14800893	2021-06-09	2022-09-02	South America / Brazil / Parana
EPI_ISL_14800894	2021-06-09	2022-09-02	South America / Brazil / Parana
EPI_ISL_14800895	2021-06-09	2022-09-02	South America / Brazil / Parana
EPI_ISL_14800896	2021-06-10	2022-09-02	South America / Brazil / Sao Paulo
EPI_ISL_14800897	2021-06-10	2022-09-02	South America / Brazil / Bahia
EPI_ISL_14800876	2021-06-04	2022-09-02	South America / Brazil / Parana
EPI_ISL_14800877	2021-06-05	2022-09-02	South America / Brazil / Sao Paulo
EPI_ISL_14800878	2021-06-05	2022-09-02	South America / Brazil / Pernambuco
EPI_ISL_14800879	2021-06-05	2022-09-02	South America / Brazil / Parana
EPI_ISL_14800880	2021-06-05	2022-09-02	South America / Brazil / Parana
EPI_ISL_14800881	2021-06-05	2022-09-02	South America / Brazil / Parana
EPI_ISL_14800882	2021-06-05	2022-09-02	South America / Brazil / Parana
EPI_ISL_14800883	2021-06-06	2022-09-02	South America / Brazil / Pernambuco
EPI_ISL_14800884	2021-06-06	2022-09-02	South America / Brazil / Pernambuco
EPI_ISL_14800885	2021-06-06	2022-09-02	South America / Brazil / Parana
EPI_ISL_14800886	2021-06-06	2022-09-02	South America / Brazil / Parana
EPI_ISL_14800865	2021-06-02	2022-09-02	South America / Brazil / Parana
EPI_ISL_14800866	2021-06-03	2022-09-02	South America / Brazil / Pernambuco
EPI_ISL_14800867	2021-06-03	2022-09-02	South America / Brazil / Pernambuco
EPI_ISL_14800868	2021-06-03	2022-09-02	South America / Brazil / Pernambuco
EPI_ISL_14800869	2021-06-03	2022-09-02	South America / Brazil / Pernambuco
EPI_ISL_14800870	2021-06-03	2022-09-02	South America / Brazil / Parana
EPI_ISL_14800871	2021-06-03	2022-09-02	South America / Brazil / Parana
EPI_ISL_14800872	2021-06-03	2022-09-02	South America / Brazil / Parana
EPI_ISL_14800873	2021-06-03	2022-09-02	South America / Brazil / Parana
EPI_ISL_14800874	2021-06-04	2022-09-02	South America / Brazil / Parana
EPI_ISL_14800875	2021-06-04	2022-09-02	South America / Brazil / Parana
EPI_ISL_14800855	2021-06-01	2022-09-02	South America / Brazil / Parana
EPI_ISL_14800856	2021-06-01	2022-09-02	South America / Brazil / Parana
EPI_ISL_14800857	2021-06-01	2022-09-02	South America / Brazil / Parana
EPI_ISL_14800858	2021-06-01	2022-09-02	South America / Brazil / Parana
EPI_ISL_14800859	2021-06-01	2022-09-02	South America / Brazil / Parana
EPI_ISL_14800861	2021-06-02	2022-09-02	South America / Brazil / Pernambuco
EPI_ISL_14800862	2021-06-02	2022-09-02	South America / Brazil / Parana
EPI_ISL_14800863	2021-06-02	2022-09-02	South America / Brazil / Parana
EPI_ISL_14800864	2021-06-02	2022-09-02	South America / Brazil / Parana
EPI_ISL_14800843	2021-05-26	2022-09-02	South America / Brazil / Parana
EPI_ISL_14800844	2021-05-29	2022-09-02	South America / Brazil / Amazonas
EPI_ISL_14800845	2021-05-31	2022-09-02	South America / Brazil / Bahia
EPI_ISL_14800846	2021-05-31	2022-09-02	South America / Brazil / Parana
EPI_ISL_14800847	2021-05-31	2022-09-02	South America / Brazil / Parana
EPI_ISL_14800848	2021-05-31	2022-09-02	South America / Brazil / Parana
EPI_ISL_14800849	2021-05-31	2022-09-02	South America / Brazil / Parana
